,container,namespace,node,pod,2022-04-20_04_00_00,2022-04-20_04_01_00,2022-04-20_04_02_00,2022-04-20_04_03_00,2022-04-20_04_04_00,2022-04-20_04_05_00,2022-04-20_04_06_00,2022-04-20_04_07_00,2022-04-20_04_08_00,2022-04-20_04_09_00,2022-04-20_04_10_00,2022-04-20_04_11_00,2022-04-20_04_12_00,2022-04-20_04_13_00,2022-04-20_04_14_00,2022-04-20_04_15_00,2022-04-20_04_16_00,2022-04-20_04_17_00,2022-04-20_04_18_00,2022-04-20_04_19_00,2022-04-20_04_20_00,2022-04-20_04_21_00,2022-04-20_04_22_00,2022-04-20_04_23_00,2022-04-20_04_24_00,2022-04-20_04_25_00,2022-04-20_04_26_00,2022-04-20_04_27_00,2022-04-20_04_28_00,2022-04-20_04_29_00,2022-04-20_04_30_00,2022-04-20_04_31_00,2022-04-20_04_32_00,2022-04-20_04_33_00,2022-04-20_04_34_00,2022-04-20_04_35_00,2022-04-20_04_36_00,2022-04-20_04_37_00,2022-04-20_04_38_00,2022-04-20_04_39_00,2022-04-20_04_40_00,2022-04-20_04_41_00,2022-04-20_04_42_00,2022-04-20_04_43_00,2022-04-20_04_44_00,2022-04-20_04_45_00,2022-04-20_04_46_00,2022-04-20_04_47_00,2022-04-20_04_48_00,2022-04-20_04_49_00,2022-04-20_04_50_00,2022-04-20_04_51_00,2022-04-20_04_52_00,2022-04-20_04_53_00,2022-04-20_04_54_00,2022-04-20_04_55_00,2022-04-20_04_56_00,2022-04-20_04_57_00,2022-04-20_04_58_00,2022-04-20_04_59_00,2022-04-20_05_00_00
0,acm-agent,open-cluster-management-agent-addon,oct-03-20-compute,klusterlet-addon-workmgr-554964678f-znkxd,0.004600451021860133,0.004786162018518991,0.00475326848888842,0.004710880777777978,0.004541286200000522,0.004813026097261265,0.004627901118517372,0.0047453562074072884,0.0044423815749525366,0.004643910107407229,0.004736455696296684,0.0047048139245471025,0.004625829788889219,0.00496701959629583,0.004834859807407258,0.004894180415177138,0.004773284251851456,0.0048836143518521434,0.004542813874074151,0.004556392833332952,0.005034336674075517,0.004731300177779,0.004673601025925328,0.004490316703703246,0.004478397070370529,0.0046321568185181536,0.0047309234703704905,0.004712455525926392,0.004148199355555941,0.004635994681442879,0.004719947733332851,0.004693537896296389,0.004826930207407175,0.004837470737036846,0.004643925977778188,0.0049278768333318075,0.004977960026220754,0.0045506949851844385,0.004731700555555141,0.004741959996295851,0.004994277729629512,0.004530519511109998,0.00481125752962894,0.004640219701627033,0.004737569574072714,0.004886600792608142,0.004866818970369288,0.004609457918518779,0.004757352903703173,0.004535113111111329,0.004711312316672054,0.004440581711110604,0.004492313296296507,0.0046284823962954155,0.004807721525926186,0.004819777155555332,0.004373928844444419,0.00492048964066422,0.004350239148149099,0.004745173681481497,0.004771214799999749
1,alertmanager,openshift-monitoring,oct-03-03-compute,alertmanager-main-0,0.008663848162782735,0.008377204225925434,0.00821331397036947,0.008511781411113958,0.008767375155555243,0.008193547748147399,0.008068208511111962,0.008410063248148046,0.007967260922221074,0.008293167114815906,0.00789462131111173,0.008653360288887295,0.0090023967629619,0.00892608300370436,0.008877151322222845,0.008643828285184335,0.008905463925926867,0.008401356144444165,0.00840714144814801,0.008641906440742012,0.009242302137038307,0.008912559748147976,0.009115412000001353,0.008540603288889139,0.009173940781480875,0.008913926611111728,0.008548299366665795,0.009360051833717065,0.009013030003704141,0.00901377321111054,0.009301167562962629,0.008929870459602219,0.009681656948150368,0.009323867100000726,0.009049474200000313,0.008352299529630089,0.008973929785184333,0.008648925703703382,0.008423693685185923,0.008931544803703286,0.008010890766665937,0.008621707874074977,0.00891436152222485,0.008349091985184243,0.008121111237037609,0.00772280600370289,0.008614207977778413,0.008399400607406817,0.008816259637037378,0.009021505788886889,0.008588169396295631,0.008657826329629272,0.008714231170371798,0.009035064003701673,0.008928894885182807,0.008566861392591819,0.008529797270370586,0.008254523333333189,0.009122052529629502,0.008354191603703603,0.00859411982592738
2,alertmanager,openshift-monitoring,oct-03-09-compute,alertmanager-main-2,0.007769995948147983,0.007972906325925648,0.007985501425926286,0.0079365306370383,0.007985247741725527,0.007980663888889065,0.00758050062592567,0.007973485548147977,0.008071946514814113,0.007962281722221735,0.007740746355555665,0.008165477907407508,0.00812015595185282,0.008389386244444151,0.008511189774075051,0.00773502816296396,0.008196411903704591,0.008085982892591213,0.008032148259258909,0.008226011088889346,0.007437630951852517,0.007734542800000311,0.007872911966667206,0.007691766218517338,0.007815077777778007,0.008191081259258649,0.007633551766666307,0.008330389048146742,0.007931901596297126,0.00770889357036982,0.008386226559258393,0.00763195909629657,0.008532360392591393,0.008550512292593477,0.008457001959258952,0.007944925896296171,0.007913182374073183,0.00830493073703683,0.008547948855554448,0.008604353855556232,0.008124211859258478,0.008202776751851264,0.008214129062963807,0.0085629379259259,0.008920251625925262,0.008539204370370299,0.008492952374074407,0.008626670014815253,0.008328683314815595,0.008046679007407808,0.008475532188889771,0.00825683716666727,0.008191824988890168,0.007804913674074974,0.008413684037037053,0.008112730422221326,0.008435931992592792,0.007850349833333221,0.00827764460370283,0.007783616966667576,0.008313595414815442
3,alertmanager,openshift-monitoring,oct-03-12-compute,alertmanager-main-1,0.0046720753777772525,0.004691060277777811,0.00477425728148083,0.004480827913539665,0.004675700144444077,0.004819541296296006,0.004808550100000065,0.00486369327037058,0.004933125181481855,0.004838822218519252,0.004642578351851828,0.004856063459259599,0.00515347457777706,0.004774040837036478,0.004429645748147474,0.004766941070370531,0.00440569637777807,0.004702962044444171,0.004913620444444355,0.004822600844445165,0.005058633448148039,0.005028397203704185,0.00466975999629624,0.004441925600000711,0.004850999225925113,0.0045547558925928,0.004394707925926182,0.004619836718518821,0.004601858307407586,0.004822426658715883,0.004757888996296397,0.005001458251851748,0.004854214951851814,0.005073688392592515,0.004672050751851539,0.004758635996296545,0.004801912618518145,0.004824688751851783,0.004960094440740351,0.004953900792592894,0.004984953562962733,0.004923006525926347,0.005044644022222269,0.0048309799555555505,0.004867935125925956,0.00500409126666623,0.004811130707407251,0.004815743774074017,0.004999998866666525,0.005042562337036914,0.005046508781481828,0.004946459985185188,0.005014860937037021,0.004957843274073808,0.004867274777777514,0.004783494288888809,0.004897815855555463,0.004898503711111786,0.004809211925925815,0.0045994701703707345,0.004898655670370789
4,alertmanager-proxy,openshift-monitoring,oct-03-03-compute,alertmanager-main-0,0.005848215260680614,0.005664483103703754,0.0060952488296287044,0.00602181567407435,0.005483430840740766,0.005610768362962686,0.00561890588518576,0.0059370480259261695,0.006442978688888885,0.005844648355554859,0.005825595140740242,0.005954598307407313,0.006290459655555323,0.005656518462962966,0.006372712651852486,0.005877583574074715,0.005700198274073248,0.005911519170370041,0.006075558318518772,0.005967044974072956,0.005611532162964539,0.006046377799999323,0.005940957329630692,0.00600237059629594,0.0055263096888885,0.006056067659259228,0.005956131899999188,0.006074548348506766,0.006240731759259722,0.006183668877776183,0.005807555677776893,0.00569240579200228,0.005665936429628952,0.005951363111112356,0.00582635934073955,0.006123022374073049,0.006216831962963086,0.006052776162963441,0.005931676348147987,0.005931602429629695,0.006294853385184575,0.00599631975925924,0.006352478188888132,0.00601194489999957,0.0056727435222220035,0.0056682074222222855,0.0056561447999987045,0.005798524892593883,0.006263215062964029,0.005996854903703395,0.006048847581481217,0.005449550692593322,0.005907672096295587,0.00578034854444451,0.005931449833333655,0.005820048040740639,0.006474838181481944,0.005900452574073994,0.005840492214814799,0.005842500118519133,0.005971232807407298
5,alertmanager-proxy,openshift-monitoring,oct-03-09-compute,alertmanager-main-2,0.0061022024259256335,0.00593004371851883,0.005926923377777444,0.0061874815000010144,0.005853486661456908,0.005853975825926616,0.006009463262962865,0.00623839894074081,0.006018377966665868,0.0064683747185174285,0.00620792582222344,0.006264462803703822,0.0060314385444447316,0.006198260674074375,0.005963150185184701,0.006043843870370608,0.006540444948148907,0.006358378918518309,0.0064529012629615575,0.006565800948148402,0.006610893440739786,0.006235081003702633,0.006223661829628531,0.005892151548148294,0.006039353292591708,0.0063643534925934865,0.006340099799999063,0.005949181477778137,0.0062300498555554525,0.006188665685185362,0.006221129944444532,0.006143036614814804,0.005735666118518432,0.006008406933334402,0.005946619981481222,0.005847180392592474,0.00656227830370342,0.006204823629630281,0.006168869822221059,0.006440119062962268,0.006585899655554522,0.006333512511111152,0.0061012835407399085,0.006139777388890017,0.0060966254629639255,0.006113773059258975,0.006474682148148162,0.0063588838333325185,0.006525829692591962,0.006431675277777956,0.006503826370369469,0.006609511111111245,0.006368200762962161,0.0060320290407414896,0.006211803462962997,0.00607086766666793,0.006017602185186292,0.006365922814814407,0.00627243485926017,0.006559411503704489,0.006277680181481764
6,alertmanager-proxy,openshift-monitoring,oct-03-12-compute,alertmanager-main-1,0.003384293170370256,0.003356570488889095,0.0032333736222224414,0.0031437039755858004,0.0032638026185185048,0.0034581548777775123,0.003484152122221666,0.0034876909518516187,0.0032493729407406134,0.0032157243296296657,0.003225420929629763,0.0032248359222219534,0.0030333525037037736,0.003257380099999965,0.003113061925925346,0.0030769899185181067,0.0031673650629634857,0.003076983514814755,0.0030683482074074938,0.0033039088481481723,0.0030684130814818303,0.0032235574148141194,0.0030894158851853923,0.003200789918518812,0.003351886196295945,0.003427403729629246,0.0032616305592598482,0.0033196053666659756,0.003352040199999667,0.0035353314617146627,0.003414228959259499,0.0032636947111111822,0.0033010676999992937,0.003275687825925565,0.003223889796296404,0.003468484425926127,0.003130486588889249,0.0032872459703698785,0.0031140469555549755,0.0032484595999996467,0.0033373151148149796,0.003084936062962832,0.002942986018518712,0.0028959976074070764,0.0029338624592591496,0.0031154625444447383,0.002939755651851994,0.00304080921481542,0.003260898988889528,0.0032597928518515364,0.0030607988518517636,0.003129372914814768,0.0031383328444445835,0.003359639781481545,0.002994419837037404,0.00321464429629638,0.0031425576777775388,0.0033651098555554674,0.0033676657740738004,0.003200640003703686,0.003558643355555196
7,amun-api,thoth-amun-api-prod,oct-03-15-compute,amun-api-2-44r7x,0.000517901335939323,0.0005352589296291155,0.0005784462814803933,0.0005992397518521439,0.0006033451925927862,0.0006073571740738839,0.0005779716851857639,0.000547963281481619,0.0005758018888897183,0.0005605292962964423,0.000578985496295664,0.0005784803555545498,0.0005390865333336276,0.0005308818703707841,0.0005328348074069961,0.0005078936740742561,0.0006288339481485578,0.0006383206962962303,0.0006675092703702561,0.000685936288417974,0.0006618083444445128,0.0006370883629625934,0.0005964883407412143,0.0006070838006201304,0.0005568359740731534,0.0005342397825203393,0.0005626299768145608,0.0005497764481468174,0.0005280426111110299,0.0005646233777783723,0.0005792522851842714,0.0005603411111106079,0.0005797821848563423,0.0005820046555561055,0.000550737162962765,0.0005943859518521533,0.0005846257074069769,0.0005924700962977013,0.0006062519962951127,0.0005852104296284071,0.0005579892518518912,0.0005516828814826888,0.0005133938148143594,0.0005355333740731618,0.0005838020222216545,0.0005722180814818448,0.0005648431148158663,0.0005468913000000881,0.0005500450925932523,0.0005493026814814652,0.0005780078111119682,0.0005602361333330918,0.0006341327222226364,0.000587300666666124,0.0005581308592590412,0.0005354416604623618,0.0005127403871078285,0.000502157255555681,0.0005295408111106992,0.000506099811110727,0.0005544042962962218
8,api,opf-pulp,oct-03-31-compute,pulp-api-5899cb8576-cdcvg,0.023689873009421217,0.029819271544450507,0.03701236552222798,0.04243780201480452,0.05249241638147969,0.0643116676777734,0.06251578870741704,0.0630527273333293,0.06506124667407508,0.06690157074074334,0.0685215030444481,0.07341768718518628,0.07436105974814348,0.08290018962222719,0.09029834799999932,0.09978429212963048,0.09565620178517646,0.0908814421185121,0.08564004425924968,0.08677836668519175,0.07780420249999023,0.08483157449630165,0.09269360127036634,0.0890177182111209,0.09068466409999357,0.08411963934073961,0.074376182007405,0.06838921143703541,0.06598696712962583,0.06606582368518435,0.06746956563703727,0.07126022547036646,0.07328864577036627,0.07762501853703051,0.07396130675555873,0.0706468479036967,0.0668875736703706,0.05638981417777594,0.05381355831110947,0.05593531166666287,0.052423491974076135,0.05465229705925459,0.05394853122962997,0.05166598315924973,0.0448922583703717,0.042831468611122414,0.03600980646295756,0.03851994598889077,0.03635538873333846,0.0369995756958495,0.03592704630000636,0.038713044518522956,0.03844178922962682,0.036486140344452536,0.03669913149629052,0.03449451871480657,0.033922725303704354,0.03438640191851408,0.03667665480369814,0.05000633342592833,0.055166675299996214
9,apicurio-bot,apicurio-apicurio-registry,oct-03-24-compute,apicurio-bot-75dc486b59-sz2wt,0.0006059134586627585,0.000586412074074116,0.0005666974259257687,0.0005821715777777306,0.0006052614740741336,0.0005936325259258242,0.0006350106777778853,0.0006142273407407276,0.0005944461444444103,0.0006256280259258853,0.0006436993740740709,0.0006345046296296965,0.0006136179000000758,0.0006485207185183602,0.0006483651925927242,0.0006453363407407172,0.0006482227777776526,0.0006087874962963303,0.0006211559370369826,0.000665650870370495,0.0006247802259260291,0.0006417153074073246,0.0006508062111111958,0.000616810003703626,0.0005628043222221398,0.0005811213925927338,0.0006054119962963493,0.0005803026925927194,0.0006109834037035685,0.000582700555555591,0.0006045185518517984,0.0005988051370370276,0.000607288625925801,0.0006189197518518052,0.0005951809074074559,0.0006017761222223171,0.0006097968518518984,0.0005889337185185132,0.0006014929037037207,0.0006100545148148773,0.0006266748185185879,0.0006255142074074364,0.0006267371925926253,0.0006603228259259006,0.0006211522925925524,0.0006513026740740905,0.0006573218555554713,0.0006183241074074465,0.0006463192444443764,0.0006199052481480083,0.0006378736037037117,0.0006497988925925963,0.000642084325925941,0.0006225902259258319,0.0006205448259259407,0.0006490766777778424,0.0006152818407408042,0.0006193377629630151,0.0006175906814816144,0.0006425605037036433,0.0006044657851852527
