,container,namespace,node,pod,2022-04-20_18_00_00,2022-04-20_18_01_00,2022-04-20_18_02_00,2022-04-20_18_03_00,2022-04-20_18_04_00,2022-04-20_18_05_00,2022-04-20_18_06_00,2022-04-20_18_07_00,2022-04-20_18_08_00,2022-04-20_18_09_00,2022-04-20_18_10_00,2022-04-20_18_11_00,2022-04-20_18_12_00,2022-04-20_18_13_00,2022-04-20_18_14_00,2022-04-20_18_15_00,2022-04-20_18_16_00,2022-04-20_18_17_00,2022-04-20_18_18_00,2022-04-20_18_19_00,2022-04-20_18_20_00,2022-04-20_18_21_00,2022-04-20_18_22_00,2022-04-20_18_23_00,2022-04-20_18_24_00,2022-04-20_18_25_00,2022-04-20_18_26_00,2022-04-20_18_27_00,2022-04-20_18_28_00,2022-04-20_18_29_00,2022-04-20_18_30_00,2022-04-20_18_31_00,2022-04-20_18_32_00,2022-04-20_18_33_00,2022-04-20_18_34_00,2022-04-20_18_35_00,2022-04-20_18_36_00,2022-04-20_18_37_00,2022-04-20_18_38_00,2022-04-20_18_39_00,2022-04-20_18_40_00,2022-04-20_18_41_00,2022-04-20_18_42_00,2022-04-20_18_43_00,2022-04-20_18_44_00,2022-04-20_18_45_00,2022-04-20_18_46_00,2022-04-20_18_47_00,2022-04-20_18_48_00,2022-04-20_18_49_00,2022-04-20_18_50_00,2022-04-20_18_51_00,2022-04-20_18_52_00,2022-04-20_18_53_00,2022-04-20_18_54_00,2022-04-20_18_55_00,2022-04-20_18_56_00,2022-04-20_18_57_00,2022-04-20_18_58_00,2022-04-20_18_59_00,2022-04-20_19_00_00
0,acm-agent,open-cluster-management-agent-addon,oct-03-20-compute,klusterlet-addon-workmgr-554964678f-znkxd,0.004619879192592567,0.004560966570370847,0.004677209225925523,0.004794596833333479,0.004533830392593127,0.004486065996296155,0.004469406562963774,0.004833604355555373,0.004796366033333807,0.0047557184851855176,0.004804313270369676,0.00473400997037027,0.004430606237036517,0.004767456837037201,0.004595488207407336,0.004669628748149113,0.0046246426333322295,0.004478607300000106,0.004561197174074618,0.004546783540741604,0.004848464251851207,0.004395193377777778,0.004971492870370437,0.004877314748147102,0.004799076674074362,0.004684055896295495,0.00477473737407342,0.0047519195814806564,0.004821703040741139,0.004480246377778275,0.004745346562963783,0.004694149070371202,0.004631919725925063,0.0045030168518510275,0.004815565411111796,0.004745392000000316,0.0045651491740736,0.004503024711111384,0.004861313207407471,0.004715404100000308,0.004615793803702251,0.004556522307407081,0.004572681625926701,0.004681277255556577,0.004876413200000335,0.0044867139111105375,0.004924782151851172,0.004598848925925941,0.00486747196296333,0.004710113185186587,0.004914873977777797,0.004968871774073907,0.004711995222223104,0.004798557703705027,0.005032096481481521,0.004693133348148506,0.004795510429628984,0.004895253229630759,0.004713025896296164,0.0047980728111118275,0.004699925911110633
1,alertmanager,openshift-monitoring,oct-03-03-compute,alertmanager-main-0,0.008268405203280281,0.008365855662961824,0.009093701622219265,0.00914771845926023,0.008770735581482668,0.007971460840740798,0.007955212066665102,0.007601228651849481,0.007710827174075045,0.008338081333332175,0.008214612651850244,0.00856009904814696,0.008996635722222117,0.00878168738888942,0.009332748363821227,0.008821444985187554,0.008772087203703484,0.008557442688888167,0.00845860695185197,0.008624841837037685,0.00900950220735863,0.00909780138147956,0.009050375011111047,0.009356757470370078,0.008825388149974413,0.008401873596297568,0.008521293618516076,0.008065430344447157,0.008495742081480852,0.00856149742962939,0.008758283400001583,0.008734106003706716,0.008883791262959911,0.008845933329629824,0.008514861650195755,0.00878191849629662,0.008434423288889338,0.00837402503333309,0.007809401188889617,0.008287012881721153,0.008130520992593423,0.008623800377777284,0.008592250270370035,0.008976136007408464,0.008474671270370757,0.00869933276666483,0.008340157577775379,0.00898168827037201,0.009133157829627534,0.009096877159259345,0.00900636082592596,0.009012145959257867,0.008844907570370129,0.008675961618519069,0.008894978233332008,0.008482563844447417,0.008951001466667313,0.008203006522220406,0.007862282381480597,0.008541293925928686,0.009035050937038453
2,alertmanager,openshift-monitoring,oct-03-09-compute,alertmanager-main-2,0.007838815388890067,0.007330087688887945,0.007640905237037631,0.007817365929629349,0.007914614699999828,0.008360507733333283,0.008275389885186628,0.007956614885184808,0.007892737981481131,0.007503767055555325,0.007948579459259607,0.007922747592591706,0.007866597774074294,0.0074540656555553975,0.007627010185184124,0.007613589259258166,0.008083145996296382,0.0076936351407396264,0.008153077533333327,0.00799333721851899,0.007802292607407761,0.007863749948149203,0.008027275901661609,0.008619602544444277,0.008058964181482563,0.007859867807406707,0.008017812655555612,0.0078836480740746,0.008220280396295092,0.007759603844444294,0.007839528825925974,0.007597409774074618,0.007850307781481443,0.008263624985186284,0.008224209525926403,0.007733707059260608,0.008161409366667378,0.008080848877432538,0.007872256844444163,0.008317058603703725,0.00814593347407498,0.007693743592593214,0.008114032037036414,0.007455327485186665,0.007688886903702885,0.00852120919629737,0.008149757959260267,0.007583682278433503,0.008271078633333675,0.008048069500000567,0.008274870144443279,0.00795782334444421,0.007826837562962048,0.007589439784449104,0.007956214403702689,0.00758387015185286,0.00803116592222203,0.007609364196297168,0.008309221611111922,0.00803638370740811,0.0080392467481488
3,alertmanager,openshift-monitoring,oct-03-12-compute,alertmanager-main-1,0.005311158874074964,0.0051342484185187024,0.004941091633332286,0.00454886207037109,0.0046103247222230555,0.005209222833333048,0.005266345407407816,0.0050990669518510175,0.005401781562962545,0.0049032801851859,0.005198757577778048,0.00519189316296265,0.005152164640741023,0.0052880643592592,0.004883218422222584,0.004877448034222206,0.004638231025925658,0.0048203903843725545,0.004754102681482875,0.004756544837037938,0.004987501392593509,0.005030108122223788,0.0044219581111115585,0.004483060625925309,0.005155328525926153,0.004797405511111788,0.005042032007407182,0.005387845092594001,0.005013581503704632,0.005044346825926133,0.005073960937037285,0.004674945988888256,0.0049142924518525465,0.004828238274074937,0.004643868814813417,0.004860271833333038,0.005090261944442992,0.004892003996295628,0.004752643214814506,0.004611262570369945,0.004455144174074088,0.004529291440741401,0.0046576899740742835,0.004533252192592314,0.004962013907406463,0.004804790092591955,0.004900538248148223,0.004865690340740777,0.005026190691179562,0.00530805941851853,0.00532691355925905,0.005221464488361447,0.005122460540741048,0.004772813311110777,0.004929267388888547,0.00497500530366287,0.0049832400148143614,0.004993379685184765,0.005231051411111467,0.005175067337035621,0.004897433992593708
4,alertmanager-proxy,openshift-monitoring,oct-03-03-compute,alertmanager-main-0,0.006479460880966116,0.005841549374074223,0.0063550907629633,0.006152251492592229,0.006165789085185612,0.00633356554444449,0.00629134029259317,0.0064816694407420945,0.0068033289888902535,0.0063461565259246904,0.006500265074073805,0.006047390948148219,0.006235570570369318,0.006459582899998606,0.00576281385538018,0.005903942888889341,0.005895341429631016,0.0057937408037037974,0.005749967174073458,0.005491428337036605,0.005757290323178431,0.0056784367037026745,0.005559075735577399,0.005384402181481266,0.005859637802742051,0.005347201900000679,0.005396189496296858,0.005271563462963092,0.005684205714816118,0.005716941596296642,0.005809134466667106,0.0056322936148161615,0.005836982925927292,0.006033139607407739,0.005926766536790842,0.005994832288888574,0.005843484055555935,0.006057716948148314,0.005894763803704943,0.005865396699938495,0.005712250885183797,0.00611825667777642,0.006187688722222986,0.0061462778777779566,0.006364377377778712,0.006187859381481286,0.006714460607406216,0.006109804607406962,0.005987608700001214,0.005858105585184603,0.005955828811110459,0.006198662951852317,0.0058958709259261215,0.006405292196297052,0.0060498408555556835,0.0061349915666664015,0.0058280033481474276,0.006052095307408039,0.005749008340739306,0.005836290322221666,0.0057612247296287096
5,alertmanager-proxy,openshift-monitoring,oct-03-09-compute,alertmanager-main-2,0.006558780729628107,0.006451278570370455,0.006126762611110181,0.006137707551850462,0.006648148325926001,0.006603110274073955,0.006033697544444295,0.006383590633332562,0.0062574768888882535,0.006110373418518808,0.0061689461111116015,0.006532199266666795,0.006148251181481035,0.006500865377776994,0.006551951874073187,0.006015908800000708,0.006408883940740555,0.006693398248147855,0.00660416327777798,0.006210434081482097,0.0060173864851852474,0.006123065429629707,0.006295450507774854,0.006442322714814578,0.006270554359259594,0.006461590918519911,0.006300930437036761,0.00685981291481531,0.0061479841259252125,0.006543799118517875,0.00654753301111197,0.006250790492593433,0.006573480518517063,0.006322233662962795,0.006552904033333108,0.006438311270371575,0.00670307070370284,0.006636165248181037,0.006638746870371676,0.006381053696296241,0.006147626466667203,0.006430125992591021,0.006341436507407844,0.006478971640739542,0.006239557851852254,0.0060246961777785935,0.00626392560370227,0.006524369871485504,0.006313723377777732,0.0060686532111116406,0.006517131618518223,0.006679731770369743,0.0063146395185177204,0.006163694220477746,0.0065016958925921435,0.006513650922222413,0.0064936221851860845,0.006339047896296878,0.006342399337036451,0.0065684134185192795,0.005935836155556361
6,alertmanager-proxy,openshift-monitoring,oct-03-12-compute,alertmanager-main-1,0.0045158812370371185,0.004501620296296265,0.004529395248148291,0.0042932086407408525,0.004596770377778133,0.004300665111111778,0.004589057348147839,0.0046156196148145956,0.0045559418962966445,0.004338553562963541,0.004332050085185479,0.0042204532666666504,0.004143230733332833,0.004082126748148262,0.004006531922222065,0.003726083308949729,0.003425864062962689,0.003447939610664393,0.0033110959777778357,0.003174704985185094,0.003321047307407652,0.0032791030629629896,0.003174466277777423,0.0031792718703703335,0.0032464081111112575,0.0033999038777774667,0.0031740844111111614,0.0030824188777774843,0.003220949288888901,0.0031048225703704736,0.00341179377036985,0.003135586929629089,0.0031635214999992224,0.003302680111111537,0.003209132829629703,0.0033412254481483485,0.0034219727074076695,0.00327009672222192,0.0032458086666666635,0.0032759390518515797,0.0034302328740742033,0.0034354459222219733,0.003243249518518328,0.0032846533370367846,0.003442450840741542,0.003276651559259268,0.0031553298370370075,0.0032337861740744404,0.0032327622869466025,0.003244017029629942,0.0033053974407409813,0.0035055880309333145,0.0033645689777779776,0.0034179983703703934,0.003070043262962625,0.0032759467559501185,0.003176725718518962,0.0032592137814819785,0.003143952248147899,0.003435549977777757,0.003171097262962677
7,amun-api,thoth-amun-api-prod,oct-03-15-compute,amun-api-2-44r7x,0.0005558300592585714,0.0005135851370360561,0.0005009170703707005,0.00048709737037050356,0.0005055797037045893,0.0004860928925929195,0.0005387659629630232,0.0005525926888889512,0.0005275234962970933,0.0004995976000002513,0.00049978340740819,0.0004902329037038187,0.00045777674199731777,0.0005041730957984739,0.0004632194925930149,0.0004999111629617632,0.000507356577776995,0.0005232160481480403,0.000521183811110017,0.0005294780814825504,0.0005472149148149415,0.0005605859518524354,0.0005442088851850713,0.0005929195962953263,0.0005606946518515475,0.0006112870407411754,0.0006149212148152907,0.0006322206962960519,0.0006031023407407095,0.0005338535111116437,0.0005435801888880734,0.0005806780740739568,0.0005392151238154537,0.0005581815703694533,0.0005852387970151058,0.0005495566411602009,0.0005143224925935404,0.0005392685689318676,0.0004814903037034431,0.0005372206814812402,0.0005241727370368474,0.0005619022185176921,0.0005399462777775086,0.0005890480185186148,0.0005620059407394568,0.0005577631666676973,0.000545313603702703,0.0005483231481472709,0.0005511303888885811,0.0005572215148142143,0.0005553624074073688,0.0005503219518518395,0.0005588983177653072,0.0005946507555563585,0.0005304639333341281,0.000527696244444087,0.0005521630407420836,0.0005028463666669133,0.0005460066851844238,0.0005228472555565397,0.0005539292555567954
8,api,opf-pulp,oct-03-31-compute,pulp-api-5899cb8576-cdcvg,0.05690846524243208,0.05053404875924807,0.04737640467777695,0.05247650409628814,0.05437272464815006,0.06240027242592651,0.07060386628889118,0.073936374292599,0.07160233912592823,0.08163108472221615,0.08137914575555544,0.09163901159629825,0.0921683167037069,0.09409960816666608,0.09702291317778333,0.09611697052591978,0.10338701053333352,0.10275670637778671,0.09372315691852472,0.08739686946666754,0.07463859553334058,0.06018468421480739,0.054678837896305295,0.04704663060000274,0.04000962853332803,0.03442490137407461,0.03479136209630438,0.03345042375925308,0.0354229767555538,0.039110739977776476,0.04367927725555395,0.043012010507407945,0.043978937629624314,0.04452165345925702,0.04466281494444249,0.04448696181110184,0.04618607455925451,0.04400653807777552,0.043894752814810124,0.041990570833338466,0.037247327051847134,0.04526388397036364,0.04990793542221784,0.05908151097408135,0.07030034854444103,0.07322188557777232,0.07527577280740877,0.0874653086925887,0.09619383920000002,0.09407838244814129,0.09866760011852117,0.09168888578148014,0.08003883585925334,0.07313211905926033,0.06916339514443988,0.0585007296555516,0.04788247416296077,0.035689783214817264,0.02321800834813783,0.025445155814816614,0.02273861742591921
9,apicurio-bot,apicurio-apicurio-registry,oct-03-24-compute,apicurio-bot-75dc486b59-sz2wt,0.0006019528695231187,0.0005759663740741838,0.0006064324925925273,0.0006112692407407815,0.0006378063629628944,0.0006444820592592907,0.0006431357333332876,0.0006199856814814835,0.0006516756296297933,0.0006991841222221258,0.00068366757037034,0.0006650329148147581,0.0006661012851852606,0.0006726870148148228,0.0006297001222222847,0.0006713668962963429,0.0006572310888888869,0.0006786828333333603,0.0006627050222220987,0.000693235022222367,0.0006577889148146638,0.0006636492481481616,0.000689292429629623,0.0006529168481481267,0.0006629813888888816,0.0006487490777778425,0.0006563623037038723,0.0006538422222221201,0.0006573914592593155,0.0006585161814813193,0.0006412211888887129,0.0006764309074073768,0.000669874055555679,0.0006560669851852354,0.0006423372925926036,0.0006680057074072886,0.000669115081481348,0.000657079422222119,0.0006730020037036023,0.0006909566000000791,0.0006832617814815742,0.0006590585851850191,0.0006760884059958921,0.0007159280185185759,0.0006894876111110299,0.0006915732777778667,0.0006975212814815543,0.0006604444740739163,0.0006732770333333823,0.000681578518518538,0.0006299222962963069,0.0006937771666666019,0.0006587411370368821,0.0007039219703703684,0.0007082931666664755,0.0006558238259258445,0.0006680224592592502,0.0006890234296297085,0.0006729012814814809,0.0006657606074072562,0.0007119761851853396
