,container,namespace,node,pod,2022-04-20_01_00_00,2022-04-20_01_01_00,2022-04-20_01_02_00,2022-04-20_01_03_00,2022-04-20_01_04_00,2022-04-20_01_05_00,2022-04-20_01_06_00,2022-04-20_01_07_00,2022-04-20_01_08_00,2022-04-20_01_09_00,2022-04-20_01_10_00,2022-04-20_01_11_00,2022-04-20_01_12_00,2022-04-20_01_13_00,2022-04-20_01_14_00,2022-04-20_01_15_00,2022-04-20_01_16_00,2022-04-20_01_17_00,2022-04-20_01_18_00,2022-04-20_01_19_00,2022-04-20_01_20_00,2022-04-20_01_21_00,2022-04-20_01_22_00,2022-04-20_01_23_00,2022-04-20_01_24_00,2022-04-20_01_25_00,2022-04-20_01_26_00,2022-04-20_01_27_00,2022-04-20_01_28_00,2022-04-20_01_29_00,2022-04-20_01_30_00,2022-04-20_01_31_00,2022-04-20_01_32_00,2022-04-20_01_33_00,2022-04-20_01_34_00,2022-04-20_01_35_00,2022-04-20_01_36_00,2022-04-20_01_37_00,2022-04-20_01_38_00,2022-04-20_01_39_00,2022-04-20_01_40_00,2022-04-20_01_41_00,2022-04-20_01_42_00,2022-04-20_01_43_00,2022-04-20_01_44_00,2022-04-20_01_45_00,2022-04-20_01_46_00,2022-04-20_01_47_00,2022-04-20_01_48_00,2022-04-20_01_49_00,2022-04-20_01_50_00,2022-04-20_01_51_00,2022-04-20_01_52_00,2022-04-20_01_53_00,2022-04-20_01_54_00,2022-04-20_01_55_00,2022-04-20_01_56_00,2022-04-20_01_57_00,2022-04-20_01_58_00,2022-04-20_01_59_00,2022-04-20_02_00_00
0,acm-agent,open-cluster-management-agent-addon,oct-03-20-compute,klusterlet-addon-workmgr-554964678f-znkxd,0.005019861170369579,0.004865749662963868,0.005101148703702334,0.004788111166667646,0.005135047370369514,0.0048047042222218875,0.004906479111111737,0.004805837118519102,0.004738598959260412,0.004608752555555771,0.005176123518519186,0.005101286555556591,0.004943164162962906,0.004632065911110423,0.004924858237036797,0.0048306570925921765,0.0048070594814817015,0.004447522903703632,0.004408753451852371,0.004788696422221822,0.004788681300001204,0.004776262033332117,0.004822421629628312,0.004592598577777675,0.004901841679722003,0.004664465081481871,0.004743517200000093,0.0048763407963792645,0.004603316637037467,0.004745492870370072,0.004914936999998814,0.004681946944443822,0.004592036766667594,0.004795064929629478,0.004581506251851251,0.004583721177777988,0.004645959892593089,0.004572367325925842,0.004686589200860629,0.004797253962962916,0.004681878174074815,0.004779283274073923,0.004661163981481204,0.00475582702222339,0.00457469208518483,0.0048546464962968185,0.004707064651851127,0.0045978216999999315,0.004550639375107136,0.0049487713777782326,0.004803091774072999,0.004758852203704683,0.004475013770012278,0.004375964603704469,0.004407112248147179,0.004644636988888562,0.004491505292593569,0.004494517140741058,0.004657104981481973,0.004741295118519365,0.0050715548370371165
1,alertmanager,openshift-monitoring,oct-03-03-compute,alertmanager-main-0,0.008647534658264927,0.009003182333334634,0.008420194168826367,0.008765928255555385,0.008609373701832037,0.008623116529630622,0.008455784214816554,0.009006773062965632,0.008599238088889386,0.008372144266666982,0.008362116070370745,0.008723647058388025,0.008680500870367622,0.008940396129626741,0.008692633577777964,0.008683201762279054,0.00839680891111264,0.008665751166666236,0.008442816229627944,0.008274769451852787,0.008078153262960297,0.007956975881481615,0.008487399625924067,0.008782995903705645,0.008142388614814316,0.008601070853427222,0.00847657684131062,0.008641596229560474,0.008942996874076117,0.00886962877598103,0.008885433339013033,0.008666871525925941,0.009057017548147323,0.008591466807404316,0.008321141025926746,0.008577376660173296,0.008584210870372368,0.008633748903705258,0.008673443532107673,0.00876206578791301,0.008632832029629585,0.008864591103193481,0.00902958050370486,0.008297447688888767,0.008938204003020745,0.008560893988888657,0.00874493851481559,0.00871269010370573,0.008232445674073259,0.009035102422223173,0.008726047574075186,0.008927582362961133,0.008673409870368267,0.009048081381482647,0.009044687125926295,0.008775737133334958,0.00890730606666626,0.009133760751851865,0.008838635099999482,0.008311426099997469,0.00770204641481474
2,alertmanager,openshift-monitoring,oct-03-09-compute,alertmanager-main-2,0.007992794251852807,0.008335077485185981,0.008299128566666158,0.007630478051851243,0.007968081344444258,0.007991753370320187,0.007911829611110217,0.007750804092591826,0.007924748329629371,0.008141906359258901,0.008074311507407067,0.007940027718517808,0.008112094400000085,0.008105785133333217,0.007931651925926217,0.008173445822223116,0.007739988392593122,0.0077507389370381425,0.008204153948148546,0.007619867362963206,0.007473144337038525,0.007150665722221879,0.007681916566667095,0.00807861894814879,0.007958411888889547,0.008212752018518453,0.007800554170370125,0.007709702377778068,0.007754294766667686,0.007693301966665551,0.007931822029629785,0.0075270210888885684,0.007698571970370353,0.00823503514444484,0.008335766425926962,0.00829821010992838,0.00803497652592611,0.0076037997518529615,0.007701476766666291,0.00793415991111033,0.007803531633332267,0.008156563170371525,0.00831993809744306,0.007944046281481525,0.008036264055555069,0.007687573599999573,0.007775835100001471,0.007380604525926379,0.007764463774073094,0.007847325985184636,0.007741583274074166,0.007654420007407614,0.008008884188888666,0.007758974603703557,0.007574363129629935,0.007835331403703096,0.008032350751852426,0.007951821814813903,0.007885354129629615,0.007997392007406168,0.00771676094074152
3,alertmanager,openshift-monitoring,oct-03-12-compute,alertmanager-main-1,0.00482237430740716,0.0050912257148150245,0.00489320862592548,0.004975717703704235,0.00504700293333321,0.005363998937037582,0.005297564229630115,0.004857138181481518,0.005056804414814704,0.00496298459629627,0.005008723655555514,0.00501366902962959,0.004968170940740628,0.004916416485185369,0.005039843196296142,0.004784131711110402,0.004803533518518769,0.0047648731370372845,0.004807509677777522,0.005088284340740756,0.005001763280408345,0.004890569044443881,0.004878622051851549,0.0049897487962964615,0.0047679433518514665,0.0046333577841324485,0.004840492892593055,0.005070610818518583,0.004863828688888606,0.0046727744185192125,0.00446665536666623,0.004517436499999247,0.004754084696295885,0.004562226448148169,0.004536030974074695,0.004561253777778465,0.004631207362962819,0.00459596518518521,0.004860144570370217,0.004786754362962879,0.004431515070370585,0.00466932713703685,0.00440701309259263,0.004687053633333731,0.00452082187037006,0.00470962376296366,0.0048099433444442055,0.0047904883925925625,0.004939188844444424,0.004719827281481533,0.004630206144444552,0.004704576755555671,0.004747890281481449,0.005125219566667107,0.00497816714814858,0.004919582803704206,0.0049350201518513544,0.0049393719814816,0.005244319048147696,0.005199049777409267,0.005026952785184827
4,alertmanager-proxy,openshift-monitoring,oct-03-03-compute,alertmanager-main-0,0.006151449693412176,0.005770835618517999,0.006099958929173817,0.005631116029629387,0.005805768218788415,0.005707067266666854,0.006107757985185984,0.006294887107407232,0.006133430370371369,0.005743178062963731,0.005612425777777659,0.00590922112183131,0.0061681846592600105,0.005912880485185371,0.006265327018517955,0.005756563915092713,0.005874524288889949,0.006251735933333462,0.005986867622222134,0.0058500319518518355,0.005711986944445219,0.005650021940740165,0.005894168229628526,0.005914250018518201,0.006145768611110759,0.005918992255383802,0.005956426321676263,0.005403712153928615,0.006095981033333239,0.006207429758220217,0.006220691746170774,0.005722512688889428,0.005928484585186838,0.005731126000000586,0.0060103861296283865,0.005941167898756536,0.0061622821629616405,0.005679867333332435,0.005787289626411948,0.0056752849550381875,0.005944627248148511,0.005853291633179213,0.005830199896297051,0.0062297415925934695,0.006098110034963825,0.006019500437037938,0.005843077433334017,0.005475168440740095,0.0055290039814803165,0.005647639329629749,0.005800497225926746,0.006026371733332781,0.006341390337037309,0.005993723037036708,0.0059001576000001586,0.005869033859259313,0.005510033911111721,0.005650651596296383,0.005934061196297046,0.005545978251851651,0.006174841177778069
5,alertmanager-proxy,openshift-monitoring,oct-03-09-compute,alertmanager-main-2,0.006072656948149586,0.006076509303703562,0.006176600459258664,0.00614832500370405,0.006069924048147693,0.006417804491784901,0.0057162793629619,0.00637710384814825,0.006034411222223451,0.006043890362963323,0.0061230378518522,0.0062592785074078484,0.006266555481481732,0.005993912366666674,0.006206262511110524,0.006030772211111241,0.005969581296295912,0.006315642011110903,0.006604294666666884,0.006139403296295618,0.006103811692591317,0.005749148866666306,0.00580469013333203,0.006213481229630177,0.005773519900000154,0.006077757948149291,0.0063540846407401375,0.0062544303629625524,0.006444263125925959,0.006320976725926275,0.0063201897925932,0.00610359535555492,0.006168333477777804,0.0062057962222230294,0.006316212148148126,0.006254601388188475,0.006276513403704318,0.006113813103704364,0.006417921025925994,0.006469125881482831,0.0062065324851860015,0.006065806411111732,0.00646055681931768,0.006375667233334283,0.006427658751851631,0.006379431600000184,0.006397346974074903,0.0059275246148141995,0.00620939588518552,0.006367483603702972,0.0065829832259253285,0.0063853879703704795,0.005966595755555522,0.005966001448147534,0.0063925902259261095,0.0061639009592589136,0.006652161807406394,0.006440999007406425,0.0062702121074077405,0.0063760479629629,0.006025665925926661
6,alertmanager-proxy,openshift-monitoring,oct-03-12-compute,alertmanager-main-1,0.003358463507408016,0.0035667708296294363,0.00339106944074114,0.003240817870370713,0.003289754244444878,0.003255987266666799,0.0034218333740741237,0.0034557714925927876,0.0031994767111116207,0.0032510871074077,0.0034543148666671187,0.0034433966407404013,0.003224543629629874,0.003284949985184674,0.003424060581482148,0.003252586755555361,0.0033895964814813916,0.0032756970111112995,0.0030934897407405514,0.003560519470370646,0.0033923118187578665,0.0032387407629627246,0.003331043748148154,0.003343612677778125,0.0032934133259257376,0.003399991629567558,0.00316905917037039,0.003189392455555275,0.003437790714815492,0.0033277192592592016,0.0033380585444446197,0.003464527122222265,0.003166293911111232,0.0031853499888888515,0.0030865828444440785,0.0032094688777777737,0.0030844721259258964,0.003268080118518642,0.0034173196740741535,0.0033320055555560867,0.003303016692592354,0.0032162805111115465,0.0032948487296296123,0.0033243601444441825,0.003152828670370885,0.003273788500000255,0.003281244485185232,0.003204542714814596,0.003226458714815366,0.0033430108555556354,0.0034309862555557164,0.003399230525926416,0.003388192281481342,0.0032586630407405648,0.0031276796407408054,0.003270529033333063,0.003056101359259258,0.0035585469925923396,0.0033169401370363024,0.0033680542847826164,0.003286049011110966
7,amun-api,thoth-amun-api-prod,oct-03-15-compute,amun-api-2-44r7x,0.0006198350259267129,0.0006256169222221312,0.0005996997814808882,0.0006221451232385038,0.0005632413185190268,0.000579034159259377,0.0006126145111112338,0.0005183055999993855,0.000564639837037046,0.0005508063083584306,0.0005485153370365745,0.0005192924143612679,0.000557994637035706,0.0005868121037043172,0.0005316601888875152,0.0006088750319443583,0.0006316047407397963,0.0005961004000002707,0.0005725778841986487,0.0006070756148144735,0.0005461660000003543,0.0005429280037030064,0.000529245466667042,0.000532193766666414,0.0005425964814818414,0.0005109034567577262,0.0005425620148141914,0.0005307166851842474,0.0005415596564390416,0.0005289594333337138,0.0005315863148148815,0.0004874797259263788,0.000520791555556099,0.0005293858703697441,0.0005542995703712627,0.0004974591336351041,0.0005520044851841198,0.0005554891297109106,0.0005422156986929097,0.0005305352162751603,0.0005231424417949256,0.0005258775037031296,0.0005178860296298269,0.0005300456370369594,0.0005435045185196133,0.0005489105000008378,0.0005147488888892609,0.0005459568777782638,0.0005518852481482436,0.0005633660333336998,0.0005628370407403391,0.0005306915703706047,0.00048272051525237447,0.0004924971962972685,0.0004925681666665899,0.0004919232518524816,0.00048064045185196004,0.0005359901222231269,0.000500363162961582,0.0005472545962961536,0.0005690431663469799
8,api,opf-pulp,oct-03-31-compute,pulp-api-5899cb8576-cdcvg,0.060375052916898826,0.06317803469732221,0.06932835737037142,0.07010746790370764,0.07914411186666931,0.08143557146295617,0.0918557074740723,0.09365316683703256,0.09879351764444706,0.10277713353333874,0.10530611335184573,0.10420202852222213,0.10755654418517899,0.10224971054814415,0.0961428640925954,0.08390092251851188,0.07004737235185059,0.06587698572222035,0.06371096879260289,0.0723552727111113,0.0825308575407285,0.092534850196292,0.1039918003888791,0.10773259525185158,0.10647176711481061,0.1004702167851873,0.08424014000000306,0.07628504507777474,0.07920203408888214,0.0781965122370349,0.0728293916740734,0.06217820325185097,0.05096728123333176,0.04355827975185228,0.044165012344626,0.044321729722219906,0.04276409294073313,0.040631910662974675,0.04285292671112176,0.043356459722229006,0.04127168710000222,0.03814170458147904,0.0346765094000013,0.030249275437044733,0.040270095259256775,0.05846217497407148,0.07689878366666865,0.09720344408436857,0.1166314733518515,0.11769274590370953,0.11556763891111824,0.11949813875555129,0.1152849745592566,0.10001052671110233,0.09769789360000654,0.0885423762814753,0.07988069813332846,0.09321707978519111,0.10486975221852105,0.11974230982963896,0.14063068382592636
9,apicurio-bot,apicurio-apicurio-registry,oct-03-24-compute,apicurio-bot-75dc486b59-sz2wt,0.000668280006755657,0.0006585787666667616,0.0006519193888889445,0.0006666338481482871,0.0006420916481479926,0.0006482536074073592,0.0006453892000001394,0.0007103093777777337,0.0006961551370369324,0.0007228399370370022,0.0007280926259258852,0.0006878545814814701,0.0007376619185183447,0.0006971034037037414,0.0006395130148148467,0.0006522369814814721,0.000655438625925921,0.0006372374333333634,0.0006845266074073473,0.0007030301259259499,0.0006809702740739525,0.0006827560666667725,0.0006939252481482038,0.0006880919703702502,0.0007506681925926168,0.0007150440444444552,0.0007550563074072737,0.0007385542148148893,0.0007450849296295321,0.0007309606185184816,0.000719202511111108,0.0006756778777777847,0.0006594776444444506,0.0006640798111111171,0.0006041504925924023,0.0005982627777777234,0.0006019312518518476,0.0006005952777779082,0.0006054752740740074,0.0006307618259258847,0.0005682619481479765,0.0006323749925926408,0.0006218066111111293,0.0006146018370368775,0.0005856938259259753,0.0006188456037035748,0.0006012936814813573,0.000587200525925861,0.0006383198629630779,0.000639471937037157,0.0006412778148149689,0.0006373760925925951,0.0006125842777778332,0.0006082643148147326,0.0006167888296294711,0.0006279123296295624,0.000600045766666805,0.0006323229851851145,0.0006073991037038906,0.0006305169074073126,0.0005866617185185314
