,container,namespace,node,pod,2022-04-23_10_00_00,2022-04-23_10_01_00,2022-04-23_10_02_00,2022-04-23_10_03_00,2022-04-23_10_04_00,2022-04-23_10_05_00,2022-04-23_10_06_00,2022-04-23_10_07_00,2022-04-23_10_08_00,2022-04-23_10_09_00,2022-04-23_10_10_00,2022-04-23_10_11_00,2022-04-23_10_12_00,2022-04-23_10_13_00,2022-04-23_10_14_00,2022-04-23_10_15_00,2022-04-23_10_16_00,2022-04-23_10_17_00,2022-04-23_10_18_00,2022-04-23_10_19_00,2022-04-23_10_20_00,2022-04-23_10_21_00,2022-04-23_10_22_00,2022-04-23_10_23_00,2022-04-23_10_24_00,2022-04-23_10_25_00,2022-04-23_10_26_00,2022-04-23_10_27_00,2022-04-23_10_28_00,2022-04-23_10_29_00,2022-04-23_10_30_00,2022-04-23_10_31_00,2022-04-23_10_32_00,2022-04-23_10_33_00,2022-04-23_10_34_00,2022-04-23_10_35_00,2022-04-23_10_36_00,2022-04-23_10_37_00,2022-04-23_10_38_00,2022-04-23_10_39_00,2022-04-23_10_40_00,2022-04-23_10_41_00,2022-04-23_10_42_00,2022-04-23_10_43_00,2022-04-23_10_44_00,2022-04-23_10_45_00,2022-04-23_10_46_00,2022-04-23_10_47_00,2022-04-23_10_48_00,2022-04-23_10_49_00,2022-04-23_10_50_00,2022-04-23_10_51_00,2022-04-23_10_52_00,2022-04-23_10_53_00,2022-04-23_10_54_00,2022-04-23_10_55_00,2022-04-23_10_56_00,2022-04-23_10_57_00,2022-04-23_10_58_00,2022-04-23_10_59_00,2022-04-23_11_00_00
0,acm-agent,open-cluster-management-agent-addon,oct-03-08-compute,klusterlet-addon-workmgr-7b9f55df74-rkcdh,71663616,71876608,71819264,74719232,71630848,71565312,71557120,72376320,71761920,71741440,71598080,71663616,71966720,71712768,71401472,71122944,71315456,70778880,70787072,71024640,71061504,71192576,71340032,76185600,72183808,71467008,71319552,71401472,71696384,71933952,71622656,71032832,71405568,71057408,72024064,71696384,71761920,71671808,71516160,71335936,71794688,71188480,71696384,75874304,71458816,71598080,71680000,71553024,71393280,70762496,70852608,71241728,71016448,72261632,71507968,71540736,71376896,71000064,71557120,70918144,71237632
1,alertmanager,openshift-monitoring,oct-03-03-compute,alertmanager-main-0,44974080,44617728,45805568,44408832,44584960,44871680,43372544,46002176,43163648,43700224,45330432,44220416,44023808,45801472,45674496,42934272,44969984,44986368,45588480,45826048,46194688,45219840,44560384,43462656,45350912,44978176,43683840,43335680,43233280,45506560,43511808,44302336,43950080,45613056,45350912,43991040,43728896,43548672,43433984,43675648,43954176,43479040,44924928,43409408,43941888,45383680,43929600,44302336,43565056,43999232,43708416,45572096,43503616,44875776,44482560,43212800,45096960,45301760,43724800,45842432,43393024
2,alertmanager,openshift-monitoring,oct-03-09-compute,alertmanager-main-2,45752320,45428736,45719552,45428736,45903872,45604864,45539328,45805568,45711360,46170112,46546944,45981696,46329856,45957120,45944832,46120960,46317568,45481984,45670400,46256128,45600768,46252032,45580288,45801472,45449216,46321664,46243840,45817856,45527040,46534656,45719552,45883392,46186496,46452736,45441024,46678016,45826048,45940736,45436928,46309376,45748224,45850624,45801472,46784512,46272512,45793280,45514752,45531136,45690880,45334528,45662208,46088192,45797376,45895680,45547520,45793280,45744128,45666304,46333952,46710784,45621248
3,alertmanager,openshift-monitoring,oct-03-12-compute,alertmanager-main-1,43696128,44007424,44457984,43827200,43896832,43872256,43360256,43544576,43229184,44130304,44392448,43360256,43819008,43597824,43679744,43675648,44957696,43724800,44310528,44269568,44081152,44437504,43548672,44564480,43458560,43687936,43692032,43376640,43257856,43638784,43552768,43380736,43384832,43646976,44113920,44756992,43507712,43298816,43335680,43409408,44130304,43663360,44011520,44310528,43610112,43388928,44089344,43245568,43905024,43962368,43724800,43515904,44236800,43524096,43536384,44539904,43610112,43646976,43483136,44662784,43524096
4,alertmanager-proxy,openshift-monitoring,oct-03-03-compute,alertmanager-main-0,52641792,52572160,52453376,52326400,52269056,52346880,52514816,52314112,52568064,52518912,53010432,52617216,52490240,52584448,52654080,53035008,52920320,52457472,52547584,52367360,52314112,52477952,52535296,52371456,52400128,52580352,52387840,52465664,52367360,52621312,52772864,52895744,52334592,52629504,52486144,52453376,52428800,52498432,52359168,52375552,52334592,52707328,52404224,52297728,52514816,52445184,52568064,52658176,52396032,52322304,52260864,52637696,52187136,52781056,52596736,52490240,52793344,52453376,52432896,52572160,52703232
5,alertmanager-proxy,openshift-monitoring,oct-03-09-compute,alertmanager-main-2,50671616,50647040,50814976,50642944,50368512,50671616,50364416,50388992,50507776,50663424,50462720,50442240,50331648,50475008,50450432,50421760,50442240,50413568,50434048,50647040,50601984,50364416,50298880,50724864,50393088,50229248,50454528,50712576,50192384,50450432,50376704,50569216,50380800,50483200,50286592,50532352,50163712,50245632,50704384,50315264,50434048,50290688,50413568,50642944,50413568,50405376,50524160,50524160,50634752,50520064,50315264,50352128,50503680,50466816,50622464,50495488,50429952,50413568,50581504,50782208,50692096
6,alertmanager-proxy,openshift-monitoring,oct-03-12-compute,alertmanager-main-1,45309952,44933120,45383680,45117440,45625344,44945408,45244416,45248512,45355008,45174784,45248512,45334528,45088768,46125056,45174784,45273088,44949504,45408256,45240320,45019136,45293568,45027328,45490176,45256704,45105152,45080576,45711360,45219840,45019136,45187072,45256704,45244416,44929024,45072384,45105152,45080576,45326336,45023232,45121536,45260800,45199360,44990464,45211648,45166592,45428736,45481984,44986368,45019136,45023232,45379584,45580288,45412352,45060096,45170688,44994560,45547520,45461504,45326336,45043712,45449216,45195264
7,amun-api,thoth-amun-api-prod,oct-03-15-compute,amun-api-2-44r7x,222838784,222838784,222838784,222838784,222834688,222838784,222838784,222834688,222838784,222838784,222834688,222838784,222838784,222838784,222838784,222838784,222838784,222838784,222838784,222834688,222838784,222838784,222838784,222834688,222838784,222838784,222838784,222838784,222838784,222838784,222838784,222838784,222965760,222965760,222838784,222838784,222838784,222838784,222838784,222838784,222838784,222965760,222838784,222838784,222838784,222838784,222838784,222965760,222838784,222838784,222838784,222838784,222838784,222838784,222838784,222838784,222838784,222838784,222838784,222838784,222838784
8,api,opf-pulp,oct-03-31-compute,pulp-api-5899cb8576-cdcvg,175341568,175091712,175083520,175083520,175079424,175083520,175222784,175349760,175472640,175083520,175218688,175087616,175079424,175087616,175083520,175091712,175083520,175353856,175079424,175079424,175083520,175079424,175083520,175218688,175083520,175083520,175341568,175345664,175091712,175087616,175210496,175087616,175083520,175087616,175083520,175079424,175083520,175091712,175079424,175079424,175087616,175214592,175079424,175079424,175214592,175083520,175079424,175214592,175214592,175345664,175087616,175083520,175210496,175341568,175087616,175091712,175214592,175091712,175083520,175214592,175083520
9,apicurio-bot,apicurio-apicurio-registry,oct-03-24-compute,apicurio-bot-75dc486b59-sz2wt,109105152,109133824,109002752,108998656,108990464,109002752,108998656,108998656,108994560,108990464,109002752,108998656,108998656,108998656,108998656,108998656,108998656,108998656,109002752,108998656,109002752,108998656,108990464,108998656,109092864,108969984,108969984,108969984,108994560,108990464,108990464,109121536,108994560,108994560,108994560,108998656,108990464,108990464,108982272,108994560,108990464,108994560,108994560,109002752,108998656,108998656,108998656,108998656,108998656,108994560,108998656,108998656,108998656,108998656,108990464,108998656,108998656,109105152,108994560,108994560,109125632
10,apicurio-registry,apicurio-apicurio-registry,oct-03-24-compute,apicurio-registry-c89c8df66-l6kzs,240955392,241082368,241090560,240979968,240947200,240947200,240947200,241229824,240979968,240947200,240943104,240979968,241242112,240984064,241111040,240947200,240955392,240979968,240951296,240951296,240947200,240947200,240934912,240967680,241209344,240947200,240979968,241106944,240984064,240951296,240951296,241115136,240947200,240975872,240951296,240975872,240975872,240951296,240947200,240947200,241078272,240947200,241098752,240951296,240975872,240947200,240947200,241242112,241090560,240943104,240951296,240943104,240951296,240975872,241098752,240979968,240947200,240947200,240979968,240947200,241086464
11,apicurio-registry,apicurio-apicurio-registry,oct-03-24-compute,apicurio-registry-mt-6dc6b6bb67-tvc2j,127930368,127930368,127930368,127930368,127959040,127934464,127930368,127930368,127930368,127930368,127930368,128319488,127930368,127930368,127934464,128024576,128024576,128024576,128024576,128053248,128024576,128024576,128024576,128024576,128016384,128004096,128016384,128016384,128401408,128024576,128024576,128024576,128024576,128024576,128024576,128024576,128024576,128151552,128024576,128024576,128024576,128045056,128024576,128024576,128028672,128024576,128024576,128024576,128024576,128024576,128221184,128348160,128331776,128323584,128327680,128327680,128356352,128327680,128327680,128327680,128352256
